,ulasan,rating,Label,clean_teks
65,"terlalu sering update, layanan tdk berubah, layanan paket terkesan tdk evisien, status sdh tiba d lokasi penerima , estimasi tgl 1-5 sdh d daerah lookasi penerima tgl 1-2 , knp kirim nya hrs mundur sampe tgl 5,??? tdk kah lbh cepat dr tgl estimasi nya?",2,0,update layan ubah layan paket kes evisien status d lokasi terima estimasi tanggal d daerah lokasi terima tanggal kirim nya mundur sampe tanggal kah cepat tanggal estimasi nya
66,"tokopedia sangat disayangkan penanganan kendala lambat lama sudah pribadi merasa dirugikan , harusnya expedisi disiapkan diawasi,tolong kendala saya dipercepat, orang belanja pengen cepat eeeeeh malah lama parah",1,0,tokopedia sayang tangan kendala lambat pribadi rugi expedisi siap diawasitolong kendala cepat orang belanja ken cepat eeeeeh parah
67,"cukup ok, kalau aplikasinya lebih optimal agar dipakai mencari barang lebih lama lag kadang malah nge freze update padahal dulu lancar lancar edit : baru dicoba update versi 3.238.1 lumayan lebih lancar terus update selama menggunakan tokopedia",5,1,ok aplikasi optimal pakai cari barang lag kadang nge freze update lancar lancar edit coba update versi lumayan lancar update tokopedia
68,"langganan plus sekarang jatah berapa min perbulan??? rugi ya??? baru dipake beberapa kali udah habis layananya. suruh nunggu tanggal 1 lagi. dulu tak terbatas, mungkin krn banyak seller yg pake jadi rugi tiap hari bebas ongkir. kaga usah promosiin layanan plus min. tokped sekarang beda sama tokped yg dulu. beralih ke toko orenge",1,0,langgan plus jatah min bulan rugi ya dipake kali udah habis layananya suruh nunggu tanggal batas krn seller pake rugi bebas ongkir kaga promosiin layan plus min tokped beda tokped alih toko orenge
69,kocak. kebanyakan biaya admin. aplikasi ribet. saldo refund saldo tokped. bisa ditarik dibawah minimal penarikan. bisa isi saldo tokped juga. kocak lol........,1,0,kocak banyak biaya admin aplikasi ribet saldo refund saldo tokped tarik bawah minimal tari isi saldo tokped kocak lol
70,"marketplace yg ongkirnya paling mahal antara yg lain,terutama luar jabodetabek.proses klaim voucer ribet,ada yg masukin manual.harga barang terbilang lebih mahal antara yg lain.",2,0,marketplace ongkirnya mahal lainterutama jabodetabekproses klaim voucer ribetada masukin manualharga barang bilang mahal
71,"aplikasi nya mantul mudah paham banyak promo,pokoknya mantap,,,tapi 1 kekurangan tidak bayar pake aplikasi dana mohon tambahkan metode pembayaran nya pake dana🙏🙏 plissss",5,1,aplikasi nya mantul mudah paham promopokoknya mantaptapi kurang bayar pake aplikasi dana mohon tambah metode bayar nya pake dana plissss
72,alasan knp gk pernah belanja sini ngasih promo potongan 30 ribu gak niat selalu cancel sistem .. gak pernah diskon potongan menarik... gk kompensasi pesanan dibatalkan seller.,1,0,alas gk belanja ngasih promo potong ribu gak niat cancel sistem gak diskon potong tarik gk kompensasi pesan batal seller
73,"sih barangnya gak pernah diproses, padahal udah nyoba 3 kali bayar pakai bank dibayar, masih tetap ""menunggu pembayaran"" waktunya habis. kenapa fitur cod(cash on delivery) sudah tidak hhhhhhhhhhh 😒",1,0,sih barang gak proses udah nyoba kali bayar pakai bank bayar tunggu bayar habis fitur codcash on delivery hhhhhhhhhhh
74,"pertanggungjawaban atas barang yg dikomplain, tokopedia care tidak sama aja kalau aplikasi shopee jelas ada batas waktu penyelesaian nya, melebihi dana langsung balik pembeli.",1,0,pertanggungjawaban barang komplain tokopedia care aja aplikasi shopee batas selesai nya lebih dana langsung beli
75,"promo cashback gratis ongkir digabung banyak syarat. saran jaman sedang sulit jangan banyak potongan seller tambahan biaya transaksi buyer... transaksi sekarang kena biaya 1k, promo cashback + gratis ongkir banyak syaratnya.",4,1,promo cashback gratis ongkir gabung syarat saran jaman sulit potong seller tambah biaya transaksi buyer transaksi kena biaya k promo cashback gratis ongkir syarat
76,"sejak bbrp hari yg lalu menggunakan aplikasi ini. di buka tidak tampilan toko / jualan barang sama sekali. hari tgl 10 okt 2023, re instal aplikasi toped. saya coba log in (pakai no hp), tetap gak masuk aplikasi. muter2 terus ""crusor"" nya. ada apa ya?",2,0,bbrp aplikasi buka tampil toko jual barang tanggal okt re instal aplikasi toped coba log in pakai no hp gak masuk aplikasi muter crusor nya ya
77,"semenjak di-update aplikasi tokopedia jadi lamaaaaaaa banget aksesnya, mau belanja lama loading gambarnya, kalo akses barangnya. padahal internet lancar",1,0,semenjak diupdate aplikasi tokopedia lamaaaaaaa banget akses belanja loading gambar kalo akses barang internet lancar
78,"transaksi digagalkan sistem, kupon diskon gak balikin!!! sialan emang harusnya kan balik, dipakai transaksi selanjutnya ..",1,0,transaksi gagal sistem kupon diskon gak balikin sial emang pakai transaksi
79,"aplikasi sangat membantu sekali temen temen malas panas panasan belanja diluar, aplikasi banyak sekali barang barang kita chek out sesuai ke inginan kita...recomend deh aplikasinnya🥰🥰🥰",5,1,aplikasi bantu temen temen malas panas panas belanja luar aplikasi barang barang chek out sesuai ingin kitarecomend deh aplikasinnya
80,"bebas ongkir bisa pilih jasa pengiriman, bisa kurir rekomendasi. kurir rekomendasi selalu yg abal abal, jadi lama sampainya",2,0,bebas ongkir pilih jasa kirim kurir rekomendasi kurir rekomendasi abal abal sampai
81,kurir rekomendasi tokopedia dipilihkan paling mahal si gak standar yang ongkir lebih murah pengen belanja jadi pikir pikir 2 kali padahal berat nya cuma kilo jadi mahal banget harus bayar tambahan ongkir 😞 sebelah ongkir 2 kilo mah apa apa tolong kurir sapx nya pengiriman nya lama lelet banget,1,0,kurir rekomendasi tokopedia pilih mahal gak standar ongkir murah ken belanja pikir pikir kali berat nya kilo mahal banget bayar tambah ongkir belah ongkir kilo mah tolong kurir sapx nya kirim nya lelet banget
82,2x co aplikasi selalu batalkan pihak tokped nya apa ?? akun saya? tdk double transaksi pembayaran nya transfer knp batalkan sepihak .. apk jelas,1,0,x co aplikasi batal tokped nya akun double transaksi bayar nya transfer batal aplikasi
83,"member diamond tokopedia, komplainan tangani baik. belanja tgl 6 okt sd tgl 21 barang sampai, tp pihak toped bs apa2. cuma suruh sy nunggu investigasi. uda tunggu 7 hari pun, suruh nunggu lagi. profesional banget.. masa mikir cust beli barang dr tgl 6 tgl 21 smpe. suruh tunggu investigasi trus. kelewatan banget.. awal ny janji klo tgl 14 barang sampai, uda refund. skrg uda tgl 21 pun tidak di proses2.",1,0,member diamond tokopedia komplain tangan belanja tanggal okt sd tanggal barang tp toped bs suruh sy nunggu investigasi uda tunggu suruh nunggu profesional banget mikir cust beli barang tanggal tanggal smpe suruh tunggu investigasi trus lewat banget ny janji klo tanggal barang uda refund skrg uda tanggal proses
84,kecewa atas layanan tokopedia retur barang. iming iming pengiriman cepat bila sdh retur barang rusak berminggu minggu kunjung selesai. terpaksa sy pindah brand sebelah. terima kasih.,1,0,kecewa layan tokopedia retur barang iming iming kirim cepat retur barang rusak minggu minggu kunjung selesai paksa sy pindah brand belah terima kasih
85,tetap semangat min berikan pelayanan terbaik fokus sama apa bisa dijangkau ngak usah tanggapin komentar sifatnya ngak membangun lebih nyaman pakai tokopedia jelas barang sampai tujuan.👍,5,1,semangat min layan baik fokus jangkau ngak tanggapin komentar sifat ngak bangun nyaman pakai tokopedia barang tuju
86,"promo pengguna baru bisa dipakai semua, terdeteksi pelanggaran kesamaan alamat identitas pengguna lain. satu keluarga 1 akun??? gak mungkin lah kebutuhannya aja beda",1,0,promo guna pakai deteksi langgar sama alamat identitas guna keluarga akun gak butuh aja beda
87,"terkadang dipertengahan bulan ekspedisi antaraja & sicepat klo sepi, pengiriman bakal semakin cepat (pilih gratis ongkir pernah diproses pengirimannya slma 1 hari ""next day""). semoga sistem proses komplain yg reviewku sblmnya perihal batal selesai, tdk kena lgi sayang sekali game mini si maskot tokped & telur berisi hadiah tdk lgi, pdhl seru",4,1,terkadang tengah ekspedisi antaraja sicepat klo sepi kirim cepat pilih gratis ongkir proses kirim slma next day moga sistem proses komplain reviewku sblmnya perihal batal selesai kena lgi sayang game mini maskot tokped telur isi hadiah lgi pdhl seru
88,maaf sya hapus aplikasinya.. sya baru pertama kali pakai tokopedia maau belanja uda pembayaran katanya pesanan dibatalkan otomatis sama sistemnyaa uangnya hrus refund sendiri biar ke rek kita. ribet amat...bingung... uda make 4 hp gitu juga.. byeee tokopedia,1,0,maaf sya hapus aplikasi sya kali pakai tokopedia maau belanja uda bayar pesan batal otomatis sistemnyaa uang hrus refund biar rek ribet amatbingung uda make hp gitu byeee tokopedia
89,"bintang satu, war diskon, war wib, war 10.10 war pukul 14.00wib ilusi penipuan nyata, ada countdown (hitung mundur), ada kuota barangnya, dimenit 13.59 paket habis tidak diakses, menit 14.01 baru di akses dengan stok barang seakan-akan habis terjual, bukan iklan lagi, penipuan",1,0,bintang war diskon war wib war war wib ilusi tipu nyata countdown hitung mundur kuota barang menit paket habis akses menit akses stok barang seakanakan habis jual iklan tipu
90,"aplikasi tolol, sangat buruk. tiap kali gua maen game, iklan aplikasi sangat mengganggu. aplikasi gak laku, udah gak usah maksain. gua download cuma pengen komen aja.",1,0,aplikasi tolol buruk kali gua maen game iklan aplikasi ganggu aplikasi gak laku udah gak maksain gua download ken komen aja
91,"hapus ekspedisi anteraja layanan pengiriman tokopedia. pengiriman paketnya super lama, paket 3 hari sampe kota tujuan, pengiriman alamat tujuannya nunggu waktu estimasi, giliran mau diambil sendiri gerai, malah gak karena gak layanan ambil paket gerai, bgst...",1,0,hapus ekspedisi anteraja layan kirim tokopedia kirim paket super paket sampe kota tuju kirim alamat tuju nunggu estimasi gilir ambil gerai gak gak layan ambil paket gerai bgst
92,"tokopedia payah banget! katanya pengguna baru kasih murah harganya. eh pas mau beli barang nya, malah di gagal sistem? kalo gak niat kasih mending hapus aja tuh program nya. bikin kecewa aja",1,0,tokopedia payah banget guna kasih murah harga eh pas beli barang nya gagal sistem kalo gak niat kasih mending hapus aja tuh program nya bikin kecewa aja
93,"pantes marketplace sepi ya........ percuma ngasih bonus pembayaran batalkan,buang2 waktu..aneh katanya belanja dpt disk 30 rb tp setelah barang cashback muncullllllll. harusnya kalo bisa ..dari awal keterangan dooong. mending tko oren.. padahal banyak komplenan knp di tangani gt loooohhhh.",1,0,pantes marketplace sepi ya ngasih bonus bayar batalkanbuang waktuaneh belanja dpt disk rb tp barang cashback muncullllllll kalo terang dooong mending tko oren komplenan tangan gt loooohhhh
94,lama mengunakan tokopedia bagus lengkap buat bayar bayar belanja..tapi kurir rekomendasi nya bikin jadi malas belanja disini..,5,1,mengunakan tokopedia bagus lengkap bayar bayar belanjatapi kurir rekomendasi nya bikin malas belanja
95,"menyesal pakai tokopedia, komplain semua jawab auto. tdk gunanya menjelskan masalah kita. komplain produk terlambat, estimasi tiba berubah, mau cancel. jawabannya maaf tanya . . . . kalau barangnya di terima apknya langsung ku hapus...",1,0,sesal pakai tokopedia komplain auto guna menjelskan komplain produk lambat estimasi ubah cancel jawab maaf barang terima apknya langsung ku hapus
96,"gratis ongkir/kurir rekomendasi sangat menyebalkan. sering kali pihak kurir nahan barang! biasa nya jne. dikomplain sampai batas estimasi habis. kalo barang nya baju sih gahawatir. kalo elektronik. bikin galau pembeli..! yakin, seller juga galau malas ngeladenin barang komplain.",1,0,gratis ongkirkurir rekomendasi sebal kali kurir nahan barang nya jne komplain batas estimasi habis kalo barang nya baju sih gahawatir kalo elektronik bikin galau beli seller galau malas ngeladenin barang komplain
97,"kenapa dah kalo mau pilih metode pembayaran lama banget looding nya,padahal sinyal lancar,tolong diperbaiki bug apalah",1,0,dah kalo pilih metode bayar banget looding nyapadahal sinyal lancartolong baik bug apa
98,"aplikasi yg sangat bagus membantu. sekedar saran saja. baiknya expedisi yg banyak komplain bagus jgn ikut sertakan. merugikan pembeli jg merugikan penjual membuat nama tokopedia menjadi buruk. toko / penjual yg banyak komplain ( packing tidak aman, mengirimkan produk bermasalah, membuat harga murah fiktif padahal barang tdk hanya merusak harga, kurang responsif )baiknya keluarkan dapat merugikan pembeli merepotkan pihak tokopedia. trims",5,1,aplikasi bagus bantu dar saran baik expedisi komplain bagus jgn serta rugi beli jg rugi jual nama tokopedia buruk toko jual komplain packing aman kirim produk masalah harga murah fiktif barang rusak harga responsif baik keluar rugi beli repot tokopedia trims
99,"sekarang pakai tokopedia jadi takut sering banget dah bayar malah batalkan sistem, padahal gak ngelanggar s&k dana nya gak tarik lagi, padahal besok nya beli barang sama pakai promo sama harus rela kehilangan uang 9000, mungkin memang nilai nya kecil tapi kan walaupun kecil jadi bikin rasa khawatir trauma mau beli tokopedia, mohon cepat di perbaiki lah kalau gak minimal kalau di batal kan uang nya ke bank lah",1,0,pakai tokopedia takut banget dah bayar batal sistem gak ngelanggar sk dana nya gak tarik besok nya beli barang pakai promo rela hilang uang nilai nya bikin khawatir trauma beli tokopedia mohon cepat baik gak minimal batal uang nya bank
100,"pengalaman pertama daftar tokopedia sangat mengecewakan, kasih iming2 diskon produk eh malah dibatalin alasan jelas seperti shopee benar-benar memang kasih diskon pertama kali daftar",1,0,alam daftar tokopedia kecewa kasih iming diskon produk eh dibatalin alas shopee benarbenar kasih diskon kali daftar
101,"paling buat males bukan krn apk nya berat tampilan.itu msh bs ditolerin, cmn yg parah sekarang pengirimannya jd lama banget jne yg dulu cepet sekarang pol lama. si cepat sama 3 hari stak doang. anteraja barang ditelantarkan halaman rumah orang.sepertiy perlu ditinjau ulang system kirim nya.antara yg gk masuk pmbyran dr toped expedisiy.atau emng expedisiy yg mampu.semoga segera evaluasi.tks",2,0,males krn aplikasi nya berat tampilanitu msh bs ditolerin cmn parah kirim jd banget jne cepet pol cepat stak doang anteraja barang telantar halaman rumah orangsepertiy tinjau ulang system kirim nyaantara gk masuk pmbyran toped expedisiyatau emng expedisiy mampusemoga evaluasitks
102,"sangat mengecewakan.. beli,sudah bayar ko batalkan.. sengaja menghilangkan promo voucher yg berlaku.. usah kasih promo voucher sekalian klo transaksi dibatalkan. trus hangus deh promo voucher nya",1,0,kecewa belisudah bayar ko batal sengaja hilang promo voucher laku kasih promo voucher klo transaksi batal trus hangus deh promo voucher nya
103,suka apk tokped ini.... kagak lemot kaya apk sebelah. pelayanan sangat baik pengiriman sangat cepat tepat waktu pernah kecewa sih sama tokped. terima kasih tokped menyediakan fitur ini... sementara kasih 4 dulu yaahhh :),4,1,suka aplikasi tokped kagak lot kaya aplikasi belah layan kirim cepat kecewa sih tokped terima kasih tokped sedia fitur kasih yaahhh
